"y","x1","x2","x3","g"
1.38818042403647,0.729791848257377,-0.867853069548138,-0.138061221290683,"1"
0.621121446836833,0.771971014768415,-1.63781381959261,-0.86584280482422,"1"
1.41085216071192,-0.050372057973845,-2.34608635837813,-2.39645841635211,"1"
0.447688569145126,-0.22867563186366,-0.932854181765282,-1.16152981362895,"1"
1.06696421524189,0.839746959982796,1.29079489719846,2.13054185718135,"1"
0.778861088513386,0.459858258586566,1.10287825283524,1.56273651142183,"1"
2.43761300896469,1.56962815456134,-0.500954389999267,1.06867376456203,"1"
0.755205657929633,0.185409151379275,-0.379229555111737,-0.193820403732351,"1"
-0.00936662700705784,-0.482139889912465,0.0482380881821371,-0.433901801730333,"1"
0.332313907474842,0.0624613461365594,-0.595312885554234,-0.532851539417571,"1"
0.548897740743606,0.340618619343378,0.0291995592702499,0.369818178613479,"1"
1.30869536600313,0.718551958535512,-1.25016383558585,-0.531611877050307,"1"
-0.372576972774389,-0.641954528706585,0.366224741206689,-0.275729787499956,"1"
-1.03870951965506,-1.04311937071132,1.46541886185934,0.422299491148318,"1"
1.34269381340007,1.57411779512452,-0.509296507310929,1.06482128781374,"1"
0.951850638989473,1.22341109722314,-0.38705182670279,0.836359270520344,"2"
-0.365663857566744,0.865255502438014,1.9491085852199,2.81436408765796,"2"
0.891460090480696,-0.156530413748692,-1.25797062998506,-1.41450104373377,"2"
-0.0904766011462073,-0.505838662264468,-0.310769069234621,-0.816607731499154,"2"
-0.303860925603651,-0.20719959747871,1.50229518531111,1.2950955878323,"2"
0.319929704012858,-0.582982952731394,0.53684728707676,-0.0461356656547298,"2"
1.68562066145577,0.0237669507446694,-0.883805338334098,-0.860038387589513,"2"
-1.26677681185013,-1.11537209739187,1.21457377840995,0.0992016810180193,"2"
0.131648574099895,0.119569897098307,-0.320123582080397,-0.200553684982082,"2"
-1.02008024363943,-0.712310183732564,1.60529818320323,0.892987999470991,"2"
-0.402027316292236,0.368684646482827,1.02727257571121,1.39595722219394,"2"
0.741217914515422,-0.836183794368764,-0.0926187762352288,-0.928802570604098,"2"
-0.0357163930318009,-0.650905890450839,0.357990580108854,-0.292915310341945,"2"
0.781337963628347,0.390879040023457,0.957800086576854,1.34867912660023,"2"
0.391726121075522,0.955434891082096,0.142765935165862,1.09820082624795,"2"
3.24273533923879,0.532462369878374,-2.22672444006518,-1.69426207018689,"3"
1.48190998208508,0.980239511109293,0.551191056107814,1.53143056721697,"3"
0.925566721582314,-0.789939216248943,-0.317396075167194,-1.10733529141609,"3"
2.16779059869978,1.50740422011219,-0.0545744722245045,1.45282974788787,"3"
1.64276760687112,1.55120225042207,1.73094132939088,3.28214357981301,"3"
0.974727964021755,-0.735809847822726,-0.430497297179431,-1.16630714500219,"3"
2.71210808476678,2.04265070982585,0.712335289494466,2.75498599932024,"3"
2.49563079671184,0.274849586362271,-0.451121885312847,-0.176272298950616,"3"
3.19173090463151,1.84469802997321,-0.674515672793088,1.17018235718033,"3"
-0.286317969635124,-0.919103234277857,-0.844959089141214,-1.76406232341906,"3"
3.37305970564221,2.19494181281326,-0.779710096914722,1.41523171589852,"3"
-0.896263630277292,-1.76220853197267,-0.044987783485835,-1.80719631545847,"3"
0.055001583875359,-0.347324909689957,-0.155160747348583,-0.502485657038578,"3"
1.67190649873778,0.43332356816703,0.0991242759907799,0.532447844157743,"3"
0.557963158589764,-0.324389311748592,-0.313856419552028,-0.638245731300562,"3"
2.14186813972285,0.026586489564799,-0.342759846124975,-0.316173356559999,"4"
0.820116971088453,0.982971311222912,1.10971988697635,2.09269119819914,"4"
2.19167763737047,1.30185691257762,0.908767716377207,2.2106246289547,"4"
0.0930921209014484,-1.92186309944086,-0.342297651481509,-2.26416075092233,"4"
2.64053802917172,0.384327979294727,-0.609772531322361,-0.225444552027841,"4"
3.78466130768168,2.75796652772281,-0.581359183407599,2.17660734431523,"4"
1.54133316057985,0.0197648133293815,-1.10398748765268,-1.08422267432316,"4"
1.8086393863189,0.232581974743864,-0.0560590987767671,0.176522875967186,"4"
1.20775566316482,-0.502012726495383,1.17407041130755,0.67205768481226,"4"
1.36636120983327,0.299827348027782,-0.289722473071627,0.0101048749562579,"4"
3.36271028141738,0.0915571292472337,-2.304604345756,-2.21304721650884,"4"
1.73729702023453,0.080985971311789,0.921527599588514,1.00251357090035,"4"
2.64830330058943,0.0505475610909875,-0.0869505083948803,-0.0364029473038823,"4"
1.42807525677287,-0.503822829675875,-0.496077108646946,-0.999899938322823,"4"
1.41348679640003,0.162431231600627,-0.319396556654006,-0.156965325053242,"4"
3.01512613724511,-0.232055234959172,-0.727632616711034,-0.959687851670182,"5"
2.96729024365195,1.99742228469152,-0.224047133422959,1.77337515126851,"5"
1.49965750955874,-0.861030315474112,-0.949265122278762,-1.81029543775283,"5"
1.98893107338537,-2.0885320509277,-1.05084229873172,-3.13937434965938,"5"
2.96897878565646,0.227120941189876,-0.387921519996974,-0.160800578807072,"5"
1.55450224184093,-0.757458436996892,-0.144543164633449,-0.902001601630248,"5"
2.06877908580161,-1.26805380990111,-0.993340063332468,-2.26139387323359,"5"
1.86063702303325,0.494987390687461,1.56321311622637,2.05820050691383,"5"
3.70590101554176,0.44884139991505,-0.668114640035264,-0.219273240120274,"5"
1.88377565998235,0.848121401657392,2.79334420600335,3.64146560766075,"5"
1.46392229372198,-0.800679527922408,0.754468285684252,-0.0462112422382837,"5"
3.42970188709656,1.04490629793652,0.349497433867115,1.39440373180362,"5"
1.65127369863606,-1.02485515371641,-1.1990780546605,-2.22393320837703,"5"
1.96427587541807,0.667469014902481,0.0334950600587893,0.700964074961365,"5"
2.86400383364602,0.2376361840503,-1.42720138198416,-1.18956519793389,"5"
1.8355161072447,0.844088682102568,0.608203153167849,1.45229183527039,"6"
2.26084105714403,-0.0326213896643896,-1.16787680944498,-1.20049819910948,"6"
0.0306134991983569,-0.451067158791897,0.327602227206099,-0.123464931585737,"6"
1.41151518789606,1.4090252868661,0.549690640354511,1.9587159272205,"6"
1.34520280368676,0.78716891220739,-0.232988543556939,0.554180368650535,"6"
0.848572959008486,-0.0618499321296128,0.665685143764034,0.603835211634558,"6"
0.412949038165016,-0.65094329446862,-0.480512287846093,-1.13145558231472,"6"
1.66462794068523,-0.766442879655131,-2.14704868282208,-2.91349156247725,"6"
0.665147638336442,-0.585031575670837,-0.84099384158846,-1.4260254172591,"6"
1.4254743978304,-0.406400537140782,-1.26239639101006,-1.66879692815089,"6"
1.01739638209768,1.39508544487674,1.10113459528001,2.4962200401567,"6"
0.0736243236680664,-0.705971115809303,0.136223870680782,-0.569747245128394,"6"
0.916143161572335,0.365279811645158,0.524029842502588,0.889309654148027,"6"
1.17930625800395,-0.533921302536568,0.157876837921369,-0.376044464615153,"6"
1.55042115587381,-0.242954599476897,-0.657317265991163,-0.900271865468167,"6"
1.25894225272194,0.417424960879766,-2.00341456731364,-1.58598960643381,"7"
1.26828346186807,0.855651180963416,0.751149262807201,1.60680044377066,"7"
0.439021548942336,-0.0327638041873219,0.900337463674766,0.867573659487497,"7"
0.745032985397244,1.03287245867599,-0.895292173509094,0.137580285166954,"7"
-0.851022675353037,-1.46139188520521,0.83065855948859,-0.63073332571669,"7"
1.69259998960361,1.15953445281817,0.836769241569759,1.9963036943878,"7"
-1.3302092025265,-1.51844004460758,0.191766711249538,-1.32667333335792,"7"
0.135141484001762,-0.276640261474532,1.5538984937442,1.2772582322696,"7"
-0.269311705315765,-0.16601340169085,0.908530419896915,0.742517018206131,"7"
0.871730858419162,-0.674441761806034,-1.54158321820656,-2.21602498001274,"7"
0.208536638291656,-0.549540810220985,-0.0383367024958369,-0.587877512716625,"7"
0.834533711860406,0.111034523913189,-0.944449481956487,-0.833414958043362,"7"
-0.263048791979595,-2.07748932235686,-1.23637727870923,-3.31386660106624,"7"
0.71400802714065,1.17354706086533,-0.543279047964214,0.630268012901175,"7"
0.737352703587638,-0.790674307451301,-1.35722002800533,-2.14789433545666,"7"
1.99475470336971,1.35598842530258,-0.312412142574958,1.04357628272739,"8"
0.680654095676382,-1.04230001473876,-0.389494768885228,-1.4317947836239,"8"
1.28716290092726,0.341839191686374,0.0596049850747225,0.401444176761182,"8"
1.81592812027709,-0.326206605551697,-0.115969915854683,-0.442176521406372,"8"
0.525943766063796,-0.732496442646084,-0.409006126994557,-1.14150256964056,"8"
0.252833448811208,-0.942929485984356,-0.337557332029175,-1.28048681801338,"8"
0.338834926884589,-0.49316635242109,0.756335125305927,0.263168772884882,"8"
1.42389034504806,0.901150601648465,0.00604831584081769,0.907198917489101,"8"
0.33252902040856,-0.327035633903073,0.623972944004152,0.296937310101039,"8"
0.898905855486857,1.13867247136847,-0.559023580221236,0.57964889114751,"8"
0.815776380527595,0.122427543504874,-0.0245478756320521,0.097879667872897,"8"
2.28325466411763,1.41363798625968,-0.728806035569479,0.684831950690253,"8"
1.51110587858094,1.08385364559416,0.0165217932852434,1.10037543887945,"8"
0.699646062699284,0.539623817569106,-0.437465682419876,0.102158135149119,"8"
0.99779287902576,0.0706823589654641,0.0433988491329298,0.114081208098465,"8"
2.05385916160302,-0.662991936810118,0.0817611016758067,-0.581230835134399,"9"
2.87951858868837,0.359048684337745,-0.969267541873657,-0.610218857536068,"9"
2.49709468089803,0.890062180351105,-0.660446342125467,0.229615838225549,"9"
1.31776462522766,0.437306440951266,1.05295728830564,1.49026372925699,"9"
0.391348704446674,-2.04914447306202,1.09649749977616,-0.952646973286021,"9"
1.86766437622287,0.9487729075515,1.89704092205159,2.84581382960291,"9"
0.272593170184213,-2.4321743929746,0.121959124788283,-2.31021526818612,"9"
-0.0676885786079201,-1.23576090175926,0.661505282131935,-0.57425561962724,"9"
1.24011617655045,-0.569301877104953,0.10065332284511,-0.468648554259826,"9"
2.11307089316034,0.0579132331442993,-0.0282482253743922,0.0296650077698351,"9"
0.793819380369389,-2.12716423857183,-1.01187179825983,-3.13903603683174,"9"
0.715992966197005,-2.06264989884,0.123203012503207,-1.93944688633667,"9"
1.99206183408294,-1.47552636334615,-1.35900435956345,-2.83453072290954,"9"
1.96340066826897,0.866458901462183,1.08048876428065,1.94694766574284,"9"
2.02876522157639,0.135335335816086,0.182367893109113,0.317703228925132,"9"
1.15600612552007,1.43651072541372,-0.439992544140826,0.996518181272917,"10"
-0.0960454942479142,-0.367114261286333,-0.601478419799779,-0.968592681086033,"10"
-0.839067775543307,-1.19802878228236,1.01618281280661,-0.181845969475764,"10"
0.967131118209789,0.723217925109917,1.1766439180446,1.8998618431543,"10"
-0.12399514331416,0.896742047976288,0.506825726631747,1.40356777460797,"10"
-0.293163058089636,-0.758391381121304,0.270710191200529,-0.487681189920784,"10"
1.27133968893449,0.130039455517243,-0.46460964882574,-0.334570193308509,"10"
-0.240128505774235,-0.754025155366001,1.3468911304147,0.592865975048577,"10"
-0.685971928605951,-0.478541153388583,0.954410156247049,0.475869002858639,"10"
2.2059211996823,0.822693614576656,0.215358601085875,1.03805221566252,"10"
0.0246218546483793,-1.88059486351637,-0.810531646944852,-2.69112651046119,"10"
-0.703078633653921,-2.48445699311402,-0.699883314994885,-3.18434030810899,"10"
-1.14071779926649,-0.188538868382238,1.35898043981178,1.17044157142946,"10"
0.0255340090773521,-0.381218224067479,0.259713621835065,-0.121504602232328,"10"
1.57004824681716,1.04190397386402,0.510567634293406,1.55247160815726,"10"
-1.88000752638989,-1.08552743142289,0.128701869674811,-0.956825561747983,"11"
0.656610614931586,1.18859839297772,-1.26977151689117,-0.0811731239133711,"11"
0.273966122243574,1.00177873633141,1.73831295100826,2.74009168733967,"11"
-1.03325425642657,0.0228869914764972,-0.338159610353226,-0.315272618876786,"11"
-0.0267541591634565,1.43377651957751,0.659276289576726,2.09305280915417,"11"
-1.9985484500752,-0.989263618257508,0.852295795230508,-0.136967823027003,"11"
-0.446274047110733,0.43191024325005,-1.3567272055272,-0.924816962277026,"11"
-0.346926984559646,0.788751611522018,0.729214039307636,1.51796565082968,"11"
-0.709996480883903,0.227989023039896,0.853511446746937,1.08150046978682,"11"
-1.009190452868,0.306528450646573,0.297678675217883,0.604207125864382,"11"
-1.1173615730589,-1.11372887299003,0.413175843703676,-0.700553029286465,"11"
-1.18259085192427,0.686550456400447,0.265711627720408,0.952262084120796,"11"
-1.49492753475182,0.530892652464898,0.544388918627632,1.07528157109257,"11"
-1.0334940672926,-0.897796891085601,-1.0991992173557,-1.99699610844133,"11"
-1.47604069586914,0.826339538447629,1.7412679475238,2.56760748597143,"11"
0.0141299527960163,-1.29328372663758,-1.89459869059237,-3.18788241722997,"12"
1.01609374186025,1.12761461259808,1.35811848039091,2.4857330929889,"12"
-0.220534234093839,-0.774349192045946,-1.12903299602865,-1.90338218807451,"12"
1.5194293189487,0.358088972977109,-1.24248357942968,-0.884394606452446,"12"
-0.843037473008802,-0.733918647642909,-0.538766713740591,-1.27268536138374,"12"
1.23190907829438,-0.452402993513314,-0.449603095825843,-0.902006089339077,"12"
-0.804167392303177,-0.849048511121273,0.662284132773179,-0.186764378348125,"12"
-1.76098498972436,-2.31317331807737,1.17112772423554,-1.14204559384162,"12"
-0.203177021436123,-1.72326772124189,-1.2036934390109,-2.92696116025295,"12"
2.59538114907723,1.62716568250969,0.0228427651854275,1.65000844769518,"12"
1.21706464867373,0.749092289359,0.478226547988982,1.22731883734811,"12"
-0.141036376211273,-0.95616526147586,-0.0605696288193835,-1.01673489029541,"12"
0.05925180941852,-0.66358101845481,1.09788580303453,0.434304784579584,"12"
0.64161113413614,-0.636052363870646,-2.15733311675702,-2.79338548062768,"12"
-0.384013011156329,-0.728914344642815,0.798530213352316,0.0696158687094421,"12"
