"y","x","g1","g2"
3.11760767836242,0.482888597608054,"1","1"
3.42690478964714,0.13286850216781,"1","2"
1.79625546279625,0.261981927502656,"1","1"
3.26775286653082,-1.47486863128671,"1","13"
2.0886877423156,-0.839753957087392,"1","10"
2.19557826447717,0.508087457759896,"1","3"
3.04186451600247,0.218808030528718,"1","1"
1.48751009788439,-0.817337321661021,"1","10"
1.63800995786071,0.048089763564987,"1","4"
1.95064524473171,-1.0018831790688,"1","7"
1.63285334462859,-0.21236340001799,"1","12"
2.51302301239369,0.0375196710086916,"1","15"
3.07324044689893,-1.05448585914463,"1","16"
1.93207202128291,2.09093546399213,"1","4"
1.37019857718247,-2.10929449860315,"1","11"
-0.448117689827913,0.192926403511183,"2","13"
0.14766177449197,-1.62802741245053,"2","13"
-0.13768021434099,-0.794536458819425,"2","16"
-0.645807520638344,0.277785017765341,"2","10"
-1.28561621066825,-1.2131309682046,"2","3"
0.447739993998884,1.54237797914965,"2","7"
-1.45609687656337,-0.926676982463667,"2","13"
-1.03529263869278,-0.907291462377183,"2","8"
-2.69812703815955,-2.25616158979258,"2","14"
0.507276280496069,-0.366996235746025,"2","13"
-1.03962691824285,0.00806315396974723,"2","6"
-2.29118013174461,-2.06004783074071,"2","9"
0.65844150573271,0.632684353006007,"2","11"
-0.121265403729061,0.365307213551669,"2","16"
-0.453669844456285,0.327466729813543,"2","9"
2.38120713039841,0.0306468299738423,"3","13"
1.85495124517419,-0.464750140562989,"3","11"
2.60965984859383,0.295996387315998,"3","15"
-0.151593138404835,1.21539881500565,"3","5"
3.21240822313376,0.705557319612539,"3","9"
2.58626767756796,-0.34239252614219,"3","7"
1.74467671591797,-0.215705658049,"3","10"
2.50160355667797,0.333624501580655,"3","4"
1.87567699337248,0.732124929057689,"3","10"
1.44220730447992,0.150325263041118,"3","14"
2.29460019284943,-1.60053541507438,"3","12"
2.32224560892912,1.28196967743307,"3","3"
2.16238060698707,-0.704494255007271,"3","3"
1.70112042141722,1.63686032218386,"3","14"
1.82816407009372,-0.124582018706546,"3","4"
-0.988311975396012,-0.842117873939401,"4","12"
-2.04393452670948,-0.442511458097761,"4","7"
-0.789101833185524,-0.113290011969535,"4","9"
-0.751201471199878,-0.775128330633512,"4","6"
-2.69223022616671,-0.280929937875099,"4","6"
0.752896370621471,1.86263379582833,"4","3"
-1.57261192304049,-0.155645737435557,"4","7"
-1.80931602963826,-0.1061763372902,"4","6"
0.0527209879112018,-0.276931614708617,"4","16"
-0.200461942803994,-1.00044478596769,"4","4"
-0.438143691981196,-0.660073877769468,"4","7"
-0.792861558704274,1.04736723594321,"4","7"
-1.42662438480194,-0.193785973663409,"4","10"
-0.617912266640154,-0.536069760946769,"4","1"
-0.239177632251764,0.937349980046766,"4","11"
-0.432728205927129,-0.188491575484464,"5","7"
0.614413650538441,0.641919657227526,"5","3"
-0.872988326663625,-0.472352702110697,"5","7"
-0.973185275340033,0.187290852523741,"5","6"
1.39248453616575,-0.908467683148318,"5","13"
-1.04988898856163,-1.71202661608954,"5","10"
-0.766651160298904,0.0761478585379206,"5","6"
-0.880176173654817,0.468331930603407,"5","13"
-0.315000653021793,0.266984499535068,"5","9"
0.729142462911345,-1.25492406352683,"5","15"
0.524105036457681,0.0472464657648917,"5","2"
-1.0210654333307,2.04644719028881,"5","9"
0.205429343078063,0.583715026143996,"5","1"
-1.62901281863064,-0.246835410187003,"5","4"
1.59020147390609,1.38723725186611,"5","2"
-0.368007483645158,-0.0064816872115629,"6","14"
1.88772576089694,0.637183381558681,"6","16"
0.883272991679551,-1.28505922730906,"6","13"
-1.25319055909305,-1.8091231621347,"6","3"
0.0106670305510352,-0.76793925717373,"6","13"
0.81394823585774,1.3540700846565,"6","16"
1.22294712695324,-0.648726272003605,"6","13"
-1.22559599217916,0.276746660020744,"6","8"
-0.390339270527847,-1.91020985621593,"6","9"
-1.64090161707188,-0.0722871798563802,"6","13"
0.674090485201865,1.46554103255102,"6","4"
-0.394649960365901,1.75503750206954,"6","5"
0.77021289305775,-0.633906165226006,"6","1"
-0.017801304821182,0.879051422865965,"6","10"
0.311727895122181,0.345732536964175,"6","4"
-4.8828457916239,-2.57647277034413,"7","9"
0.337662355050797,-0.837130522114202,"7","2"
1.99061811054105,0.47345858014623,"7","1"
-0.202735308248124,-0.506607882119344,"7","16"
-0.104650084869424,-1.07425570922534,"7","4"
-3.15857921180376,-1.83570295365303,"7","4"
0.963172299130789,0.590949108749532,"7","8"
-1.75004589247779,-0.840086484983831,"7","12"
-0.403859845545055,-0.558755983733169,"7","8"
-2.12488329762303,-1.3926754155062,"7","9"
0.0812112347862437,-0.172278325218244,"7","9"
1.75314451981862,0.922043851261615,"7","3"
0.856997771469768,0.278653258241844,"7","4"
0.543090375231642,-0.285912674657644,"7","2"
-2.17109335294083,-1.53995667995113,"7","5"
0.506410330044935,-0.565995980012954,"8","14"
2.2235356029281,-1.48610937026717,"8","13"
0.478956932531338,-1.32411062408888,"8","14"
3.28650102109617,2.44587969480986,"8","14"
1.87625723619802,-0.7652330367927,"8","2"
2.13246796948599,-1.22290862739672,"8","15"
1.38766322139919,-0.896509486124853,"8","10"
1.90818664492929,-1.19473525611437,"8","16"
2.49313620805302,0.838311761339538,"8","4"
-1.10735293401805,-2.01600808143614,"8","11"
2.38641901493728,-0.00590898586343319,"8","3"
0.252220503799531,1.14603988110659,"8","5"
2.51857757279522,0.568556626976319,"8","11"
1.99143096426786,1.39772510210378,"8","10"
2.39473217602594,0.608719609216354,"8","5"
1.07276702198596,-0.921795393834488,"9","9"
0.64966110320759,0.0705891321974574,"9","13"
1.48991804351837,-0.545159327358752,"9","11"
0.222265366468646,-0.265568500758074,"9","8"
2.5507596729479,0.989198616028873,"9","15"
0.377047325061743,0.236134211781943,"9","13"
1.17382082471098,-0.573132559412397,"9","16"
0.482639144042515,-0.098885674998026,"9","5"
-1.27606398327622,2.65772007399065,"9","12"
1.18010981349256,-0.923350997928755,"9","4"
0.824408862986338,0.430312889763535,"9","13"
2.21332308215379,0.506100461512256,"9","1"
-0.129035683479283,0.925470109226702,"9","8"
1.27759405967446,-0.287217524248933,"9","14"
0.149110936887037,0.745793064904805,"9","8"
1.87466742567333,1.26225040607905,"10","9"
2.59863272150167,-0.415940685678333,"10","4"
2.93103753325941,1.49579656037883,"10","1"
0.769633672431748,1.63401874450061,"10","11"
0.35531273264356,-0.426876318684132,"10","4"
2.12682255617744,-1.89916067186937,"10","5"
0.777556683954215,-0.561209302971275,"10","3"
0.514418960616257,-1.24461281112526,"10","16"
-0.258046946197067,-2.18399273306895,"10","7"
0.925728154817841,0.081479015277012,"10","11"
4.13324635616825,1.76584551632729,"10","15"
0.879456539248847,0.572324190033664,"10","5"
1.88059776115414,0.788406222583744,"10","5"
0.124109503029863,0.650378143622663,"10","5"
0.207357357997284,-0.384156735815725,"10","10"
0.868248557131194,-0.433738060228045,"11","9"
-0.653510532896509,-1.01219381328478,"11","5"
-0.788070589024575,0.0231031965226498,"11","8"
-0.379832380742001,-1.11474412241633,"11","13"
0.244079756734555,0.287921869768456,"11","11"
-0.466630358197641,-0.0114125761271647,"11","11"
-1.1907562019649,-0.429867329425048,"11","4"
0.220516094539051,0.0646809825373283,"11","9"
1.7302497456571,0.0381321904438762,"11","4"
2.20255064558048,0.550533483573973,"11","15"
-1.9620756567203,0.620499872642213,"11","12"
-1.90695336236274,0.819055870745561,"11","6"
0.0527379494527696,-1.16960097359054,"11","2"
-2.53860344971471,-1.54700414180537,"11","1"
2.23671892952119,0.870799925125309,"11","15"
0.355056369247256,-0.967982283440538,"12","8"
-1.10216941674227,-0.14846312808869,"12","11"
0.984519026173103,1.15530524231623,"12","3"
-1.01697807783355,-0.459315563449987,"12","11"
0.351264420234405,0.680114980863682,"12","8"
1.11747663134892,1.80321689567701,"12","10"
2.38783595957435,-0.561014783355986,"12","2"
0.484467049579852,1.15729300698229,"12","16"
0.365817093775104,-0.243544705798218,"12","8"
0.319054584134072,0.0883242767013045,"12","14"
0.920757324562928,-1.67252967714487,"12","10"
-0.692860581686696,1.18184691537709,"12","14"
1.97322773044668,-0.322467642850227,"12","13"
0.395871292031425,1.37426448549585,"12","3"
0.691562004661818,-0.0639914977780019,"12","13"
0.0943760365725198,-0.266361938019037,"13","3"
1.97810579314146,0.910590416226179,"13","10"
0.905949204655249,-0.912288374461214,"13","13"
0.754337315672017,-0.234449708959984,"13","5"
2.48192960675086,1.24255934586226,"13","11"
0.968600058322598,-0.524003147491862,"13","3"
3.17274608084407,1.89298928537617,"13","11"
5.19108231535376,1.06685335117152,"13","15"
2.75087937525932,1.11746196641968,"13","11"
4.94377653698431,1.69580388570428,"13","15"
1.52996179627689,-0.0370035906161523,"13","1"
3.64082676969829,1.50603327657615,"13","10"
-2.31570276414753,-1.93593989665224,"13","14"
1.99574942782416,0.767241313660031,"13","6"
4.29799519574874,1.59479658473375,"13","9"
1.04606368145916,-0.628930572861772,"14","16"
1.4617129463636,0.254296977830474,"14","1"
1.54576760000219,0.913934793532101,"14","8"
0.574899925645006,-0.575395974398513,"14","4"
0.327188976221502,-0.819135890414244,"14","15"
3.21112933673796,0.190883763523454,"14","2"
0.369891332627125,0.74516118533184,"14","5"
1.07271821301879,1.19637682769843,"14","13"
1.19028214887087,0.571107923565842,"14","3"
-0.14541143684743,-1.29783938433065,"14","9"
3.84138168662079,0.866817810087484,"14","9"
1.5149238780367,0.436363696279419,"14","10"
1.94936018558803,-0.432508277612888,"14","4"
0.998438982455717,0.356354937212797,"14","16"
-0.626853019837847,-1.1899146966569,"14","13"
1.41771506588769,-0.296642459138443,"15","9"
1.4344704331683,-0.6459374931215,"15","2"
-0.505406265066416,1.13437941253615,"15","7"
2.90455802539597,0.414660365131918,"15","16"
2.71518205939511,-0.0199367631271709,"15","3"
0.555070561324211,-0.289610576264731,"15","16"
1.37460634972091,0.016801443957892,"15","14"
-1.74513260726502,-1.59107217979544,"15","11"
1.32321470262293,-0.0522616696077694,"15","14"
2.13591167794431,0.513365572592866,"15","1"
1.67013219906094,0.677339607574736,"15","11"
0.147644625856814,-0.701298531120598,"15","12"
1.52105826400759,0.113059796088054,"15","15"
1.67136089249142,-0.910660873480099,"15","9"
3.1042453156277,1.02080669856567,"15","15"
1.98215728360008,-0.623177965552206,"16","5"
1.87184458880611,0.46147816896314,"16","2"
0.180503922675305,0.976340291110863,"16","7"
0.0180269343017201,1.06985336821158,"16","1"
0.198517835963657,-0.0996741579932905,"16","13"
-0.290969085237906,0.432780365473086,"16","9"
1.39619316881765,-2.34887895063877,"16","12"
-0.992425595879319,0.634996201482841,"16","13"
2.3626806377509,-0.173603701959474,"16","2"
-0.374553700358894,0.238035911943661,"16","6"
0.267346336236612,-0.327177027995758,"16","13"
1.38400728332184,0.669962996286835,"16","15"
0.30630352572212,-0.709774613431745,"16","1"
0.574230337650251,0.333589556065764,"16","3"
2.70649924612629,-0.953420673935234,"16","8"
-0.908483196362593,-1.997880617764,"17","13"
-0.726864391242918,-1.27654918533082,"17","11"
0.883667985841525,-0.859153350292106,"17","2"
1.14560901997544,-0.200699027661975,"17","1"
0.306955511184762,0.103918080868626,"17","10"
-0.701611717189707,-0.117543120773886,"17","8"
0.462019436233963,-1.08188958705718,"17","5"
1.49297726925123,0.61325273910164,"17","10"
1.71823469275172,1.71158993902539,"17","6"
2.1662074954154,0.521271795373299,"17","14"
1.46063859511985,-0.579500583090753,"17","3"
1.33046732959137,0.0717074920740016,"17","9"
3.28022392865587,0.147045158997224,"17","2"
0.303421606157423,-0.468301239573064,"17","8"
-0.559507068891836,-1.08546285914358,"17","6"
3.48656516635038,0.341724321340545,"18","5"
3.90135018808728,0.0216299102232843,"18","1"
2.16245436147519,-0.431724765839956,"18","8"
1.912448421026,-2.28977081185508,"18","7"
2.02241258810135,0.112777793417759,"18","10"
2.22046485138942,-0.95411046241611,"18","15"
1.24835525040448,-0.135148893845624,"18","14"
4.15315858790798,0.583530839065868,"18","4"
1.85683896510227,-0.442020458468795,"18","15"
2.93381608025787,0.695176771927926,"18","16"
3.14953989082628,-0.450308130071442,"18","9"
3.15743954558881,0.846082062282732,"18","12"
1.49904328861369,-0.550567119149257,"18","13"
1.8688043652756,-1.6143787125616,"18","9"
3.72791524414536,1.0808770568471,"18","14"
3.09808648118604,0.694875514671501,"19","5"
4.12568034427,-0.0257725609273678,"19","16"
4.84553779849635,0.150699683441682,"19","1"
0.405482061372392,-2.10237602302228,"19","4"
5.18523159240275,1.38323195442645,"19","10"
3.89424218829569,0.16658036020753,"19","16"
4.9842934121264,0.0278989577262099,"19","1"
3.76952575572919,-0.140106203648543,"19","1"
3.71172944214248,-0.596432237356871,"19","2"
5.19842891285658,1.77731262981784,"19","9"
5.01210885348773,-0.0780281161612237,"19","2"
6.0228009521434,0.721795542255379,"19","16"
2.97679734786087,0.285069394250622,"19","14"
4.916415232134,-0.109198883451444,"19","9"
4.87258098576703,-0.223114952099585,"19","2"
3.50461279169036,-0.377571176898567,"20","3"
2.78633289600005,0.751367202166979,"20","11"
0.473967260786806,-0.668412419850966,"20","6"
1.9541906716963,1.0155975358722,"20","10"
2.76863576600292,1.23382583133274,"20","10"
1.99779907304891,0.54123261624317,"20","12"
2.20336274334966,0.259861828889557,"20","4"
2.69490924788807,-0.873222450666913,"20","13"
4.67953837874618,0.973417801597255,"20","2"
4.02905345264237,0.443759586899225,"20","15"
2.47868971144803,-0.312579670109449,"20","4"
2.1008322365847,-1.22567849921619,"20","3"
0.520239893888223,0.0425000043951798,"20","6"
3.43577374041222,0.487573897965463,"20","1"
1.00803536154665,-1.45378855387111,"20","11"
-1.00269623925212,-0.0489680463545302,"21","3"
0.531421797443991,1.24784091569968,"21","15"
-0.685837424006357,-1.74034453975572,"21","8"
-0.98495712529292,-0.209061695464233,"21","13"
-0.390713572972614,0.0251779010687935,"21","14"
3.28756480254871,1.09722887557891,"21","15"
-0.893443394159216,-0.885192241379047,"21","16"
0.259584289858665,-0.545777378589771,"21","1"
-0.938973884064559,1.03333057366849,"21","12"
0.993339763721187,-0.0573029364333005,"21","2"
1.3058417693233,-0.00570542373550819,"21","15"
-0.578142551724383,0.450484601164801,"21","6"
1.0574480433668,0.297673600337586,"21","9"
0.803806761574961,0.323946989963912,"21","4"
2.12761714635018,0.174500819679837,"21","15"
2.64658014318237,1.21763526776526,"22","5"
1.05158985307333,-0.329744467471847,"22","12"
4.39182868456723,0.731874605891501,"22","3"
5.73009530524072,1.82611523361436,"22","15"
4.43189266524224,-0.111957375293135,"22","2"
3.35048008772894,-0.349927273705045,"22","2"
4.32175928904069,0.637247327851957,"22","14"
5.04453989772976,0.797751201034448,"22","16"
4.58580974627056,-0.0133650222826706,"22","14"
6.38683493579003,0.488403648293353,"22","2"
4.75189602971493,2.36644127888632,"22","10"
3.97759535233937,0.413911878423946,"22","16"
1.24688346681718,-1.14278932597446,"22","1"
2.37889872546842,-0.140314176990108,"22","16"
4.13128006652783,0.344274823396373,"22","2"
2.64987560039381,-2.19503920547986,"23","5"
0.18907089226095,0.897724433350471,"23","12"
0.5432648397219,0.238147912327254,"23","4"
1.47801693006976,-1.32772885573235,"23","2"
-1.3514875184691,2.44827009221945,"23","7"
0.444696751085805,0.205730859550164,"23","11"
0.68341419202059,0.300716072133677,"23","9"
1.10886421964966,-0.963626814326054,"23","5"
